Date,Ticker,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE
2022-01-31,EQR,88.31999969,89.16999817,87.40000153,88.73000336,88.10053253
2022-02-01,EQR,88.23000336,89.15000153,87.63999939,88.09999847,87.47499847
2022-02-02,EQR,88.80999756,92.54000092,88.73999786,92,91.34733582
2022-02-03,EQR,92.04000092,92.40000153,91.30000305,91.58999634,90.94023895
2022-02-04,EQR,91.06999969,91.43000031,89.33000183,90.12000275,89.48067474
2022-02-07,EQR,89.87999725,90.69000244,89.26000214,89.55000305,88.91471863
2022-02-08,EQR,89.87000275,89.94999695,87.13999939,87.19000244,86.57145691
2022-02-09,EQR,88.51000214,90.44000244,88.48000336,90.31999969,89.67925262
2022-02-10,EQR,89.04000092,90,86.36000061,86.97000122,86.35301971
2022-02-11,EQR,87.26999664,87.66000366,85.70999908,86.37999725,85.76719666
2022-02-14,EQR,86.66000366,87.43000031,85.27999878,85.91999817,85.31046295
2022-02-15,EQR,86.58000183,87.23999786,86.05999756,86.31999969,85.70762634
2022-02-16,EQR,86.69000244,86.91999817,85.19999695,86.23000336,85.61827087
2022-02-17,EQR,85.80999756,86.01000214,84.65000153,84.93000031,84.32749176
2022-02-18,EQR,84.75,85.73999786,84.23999786,84.36000061,83.76153564
2022-02-22,EQR,84.26999664,85.44000244,83.88999939,84.66000366,84.0594101
2022-02-23,EQR,85.01000214,85.65000153,83.66000366,83.73000336,83.13600922
2022-02-24,EQR,82.69000244,84.98999786,81.98000336,84.62999725,84.02961731
2022-02-25,EQR,85.37000275,87.36000061,85.16000366,87.26000214,86.64096069
2022-02-28,EQR,86.01999664,86.84999847,84.44999695,85.30000305,84.69487
2022-03-01,EQR,85.47000122,86.04000092,83.08999634,83.62999725,83.03671265
2022-03-02,EQR,84.02999878,86.08000183,83.90000153,85.5,84.89344788
2022-03-03,EQR,86.01999664,86.76000214,85.19999695,86.69000244,86.07500458
2022-03-04,EQR,85.87999725,88.73999786,85.80999756,88.61000061,87.98138428
2022-03-07,EQR,88.77999878,90.34999847,87.66000366,87.76999664,87.14733887
2022-03-08,EQR,87.33999634,87.80999756,85.83999634,86.08000183,85.46932983
2022-03-09,EQR,87.38999939,88.65000153,87.09999847,87.77999878,87.15727234
2022-03-10,EQR,86.87000275,87.69000244,86.40000153,87.5,86.8792572
2022-03-11,EQR,88.22000122,88.72000122,86.66999817,86.80000305,86.18422699
2022-03-14,EQR,87,87.70999908,85.83999634,86.37999725,85.76719666
2022-03-15,EQR,87.55000305,88.06999969,86.66000366,87.38999939,86.77003479
2022-03-16,EQR,88.02999878,89.08000183,86.34999847,88.22000122,87.59414673
2022-03-17,EQR,87.80000305,89.36000061,87.80000305,89.31999969,88.68634796
2022-03-18,EQR,90,90.41999817,88.80999756,89,88.3686142
2022-03-21,EQR,89.08999634,89.66999817,88.48999786,88.88999939,88.25939178
2022-03-22,EQR,89.70999908,89.98000336,87.73999786,88.09999847,87.47499847
2022-03-23,EQR,88.08999634,88.31999969,87.23000336,87.44000244,86.81968689
2022-03-24,EQR,87.30000305,88.18000031,87.06999969,88.09999847,87.47499847
2022-03-25,EQR,88.27999878,89.05000305,87.54000092,89.01999664,89.01999664
2022-03-28,EQR,89.16000366,90.18000031,88.76000214,90.08000183,90.08000183
2022-03-29,EQR,90.95999908,93.02999878,90.73000336,92.87999725,92.87999725
2022-03-30,EQR,92.29000092,92.66000366,90.72000122,91.5,91.5
2022-03-31,EQR,92,92.30999756,89.88999939,89.91999817,89.91999817
2022-01-03,BP,26.69000053,27.47999954,26.64999962,27.37000084,27.09360504
2022-01-04,BP,28.12999916,28.70000076,28.11000061,28.54999924,28.26168633
2022-01-05,BP,28.93000031,29.06999969,28.36000061,28.37000084,28.08350563
2022-01-06,BP,29.02000046,29.12000084,28.59000015,28.80999947,28.51906204
2022-01-07,BP,29.27000046,29.70000076,29.07999992,29.67000008,29.37037659
2022-01-10,BP,29.86000061,29.95999908,29.37999916,29.55999947,29.26148796
2022-01-11,BP,29.79999924,30.59000015,29.67000008,30.54000092,30.23159218
2022-01-12,BP,31.12999916,31.39999962,31.04999924,31.19000053,30.87502861
2022-01-13,BP,31.39999962,31.60000038,31.15999985,31.21999931,30.90472412
2022-01-14,BP,31.62999916,32.06999969,31.59000015,32.04000092,31.71644402
2022-01-18,BP,32.40000153,32.56000137,31.89999962,32.38000107,32.05301285
2022-01-19,BP,32.50999832,32.63999939,31.73999977,32.09999847,31.77583694
2022-01-20,BP,31.53000069,31.96999931,31.32999992,31.36000061,31.04331017
2022-01-21,BP,30.85000038,31.07999992,30.54999924,30.70999908,30.39987373
2022-01-24,BP,29.39999962,29.98999977,28.88999939,29.97999954,29.67724609
2022-01-25,BP,30.25,31.47999954,29.85000038,31.39999962,31.08290672
2022-01-26,BP,32.00999832,32.13000107,31.23999977,31.5,31.18189621
2022-01-27,BP,32.02000046,32.15000153,31.13999939,31.53000069,31.21159363
2022-01-28,BP,31.04999924,31.35000038,30.64999962,31.06999969,30.75623894
2022-01-31,BP,31.12000084,31.13999939,30.75,30.92000008,30.60775375
2022-02-01,BP,31.20000076,31.88999939,31.06999969,31.76000023,31.43927193
2022-02-02,BP,31.79999924,32.02999878,31.62000084,31.95999908,31.6372509
2022-02-03,BP,32.06999969,32.34000015,31.68000031,32.15000153,31.82533455
2022-02-04,BP,32.72000122,33.18999863,32.68999863,32.88000107,32.54796219
2022-02-07,BP,32.68999863,33.59000015,32.56000137,33.34000015,33.00331497
2022-02-08,BP,33.45999908,33.56000137,32.27999878,32.81000137,32.47866821
2022-02-09,BP,33.27999878,33.70000076,32.91999817,32.99000168,32.65685272
2022-02-10,BP,33,33.61999893,32.93000031,33.06000137,32.72614288
2022-02-11,BP,33.56999969,34.15999985,33.15000153,33.22999954,32.89442444
2022-02-14,BP,33.13000107,33.15999985,32.15999985,32.45000076,32.12230301
2022-02-15,BP,31.98999977,32.29999924,31.45999908,32.15999985,31.83523178
2022-02-16,BP,32.47000122,33,32.41999817,32.47999954,32.15200043
2022-02-17,BP,32.47999954,32.59000015,32,32.29000092,32.29000092
2022-02-18,BP,32.09000015,32.15999985,31.62000084,31.77000046,31.77000046
2022-02-22,BP,31.77000046,31.87999916,30.80999947,31.05999947,31.05999947
2022-02-23,BP,31.20999908,31.39999962,31.01000023,31.12999916,31.12999916
2022-02-24,BP,29.77000046,30.01000023,28.51000023,29.17000008,29.17000008
2022-02-25,BP,30.05999947,30.75,29.95000076,30.72999954,30.72999954
2022-02-28,BP,28.53000069,29.35000038,28.31999969,29.20999908,29.20999908
2022-03-01,BP,28.78000069,29.32999992,28.18000031,28.48999977,28.48999977
2022-03-02,BP,29.81999969,30.32999992,29.67000008,30.11000061,30.11000061
2022-03-03,BP,29.18000031,29.47999954,28.62999916,28.73999977,28.73999977
2022-03-04,BP,28.02000046,28.19000053,27.55999947,28.01000023,28.01000023
2022-03-07,BP,28.37000084,28.72999954,27.96999931,28.5,28.5
2022-03-08,BP,29.44000053,30.27000046,29.07999992,29.75,29.75
2022-03-09,BP,29.10000038,29.54000092,28.71999931,29.03000069,29.03000069
2022-03-10,BP,28.87999916,29.12999916,28.54999924,29.03000069,29.03000069
2022-03-11,BP,28.37999916,28.76000023,28.20000076,28.27000046,28.27000046
2022-03-14,BP,27.87999916,28.09000015,27.44000053,27.86000061,27.86000061
2022-03-15,BP,27.61000061,28.32999992,27.30999947,28.04999924,28.04999924
2022-03-16,BP,28.38999939,28.62000084,28.13999939,28.61000061,28.61000061
2022-03-17,BP,28.96999931,29.22999954,28.80999947,29.04000092,29.04000092
2022-03-18,BP,28.65999985,28.85000038,28.37000084,28.73999977,28.73999977
2022-03-21,BP,29.40999985,29.87000084,29.39999962,29.79999924,29.79999924
2022-03-22,BP,29.90999985,29.90999985,29.34000015,29.67000008,29.67000008
2022-03-23,BP,30.5,30.95999908,30.38999939,30.76000023,30.76000023
2022-03-24,BP,31,31.06999969,30.61000061,30.73999977,30.73999977
2022-03-25,BP,30.59000015,31.23999977,30.57999992,31.04999924,31.04999924
2022-03-28,BP,30.20999908,30.22999954,29.80999947,29.93000031,29.93000031
2022-03-29,BP,29.25,29.67000008,28.97999954,29.61000061,29.61000061
2022-03-30,BP,29.94000053,30.34000015,29.88999939,30.06999969,30.06999969
2022-03-31,BP,29.72999954,29.90999985,29.37999916,29.39999962,29.39999962
2022-01-03,PBR,11.02000046,11.22000027,10.97000027,11.14999962,10.2983799
2022-01-04,PBR,11.06999969,11.39000034,11.06000042,11.27999973,10.41845036
2022-01-05,PBR,11.22000027,11.28999996,10.72000027,10.72999954,9.910458565
2022-01-06,PBR,10.97999954,11.07999992,10.77000046,10.82999992,10.00282097
2022-01-07,PBR,10.84000015,11.05000019,10.81999969,11.01000023,10.1690731
2022-01-10,PBR,10.93000031,10.97999954,10.72000027,10.82999992,10.00282097
2022-01-11,PBR,10.92000008,11.59000015,10.89000034,11.57999992,10.69553757
2022-01-12,PBR,11.72000027,12.06999969,11.69999981,12.02000046,11.10193157
2022-01-13,PBR,12.14999962,12.53999996,12.14000034,12.30000019,11.36054516
2022-01-14,PBR,12.27999973,12.61999989,12.19999981,12.60999966,11.6468668
2022-01-18,PBR,12.56999969,12.64999962,12.14000034,12.46000004,11.50832462
2022-01-19,PBR,12.65999985,12.88000011,12.56999969,12.60999966,11.6468668
2022-01-20,PBR,12.77999973,12.93000031,12.61999989,12.64999962,11.68381214
2022-01-21,PBR,12.68000031,12.89000034,12.63000011,12.67000008,11.70228481
2022-01-24,PBR,12.52000046,12.64999962,12.10000038,12.64000034,11.67457676
2022-01-25,PBR,12.56999969,13.27000046,12.44999981,13.15999985,12.15485954
2022-01-26,PBR,13.43000031,13.85000038,13.38000011,13.60999966,12.57048893
2022-01-27,PBR,13.94999981,13.98999977,13.5,13.77999973,12.72750473
2022-01-28,PBR,13.77999973,14.06000042,13.18000031,13.38000011,12.35805607
2022-01-31,PBR,13.27999973,13.46000004,13.09000015,13.35000038,12.33034801
2022-02-01,PBR,13.23999977,13.88000011,13.23999977,13.85000038,12.79215908
2022-02-02,PBR,13.68000031,13.68000031,13.34000015,13.52999973,12.4965992
2022-02-03,PBR,13.25,13.42000008,13.10999966,13.34000015,12.32111168
2022-02-04,PBR,13.52000046,13.76000023,13.38000011,13.56000042,12.5243082
2022-02-07,PBR,13.47000027,13.64999962,13.34000015,13.56000042,12.5243082
2022-02-08,PBR,13.28999996,13.32999992,13.07999992,13.30000019,12.28416634
2022-02-09,PBR,13.43000031,13.67000008,13.32999992,13.42000008,12.39500141
2022-02-10,PBR,13.48999977,13.92000008,13.48999977,13.59000015,12.55201721
2022-02-11,PBR,13.75,14.31000042,13.67000008,14.18999958,13.10618877
2022-02-14,PBR,14.18000031,14.21000004,13.78999996,13.97999954,12.91222858
2022-02-15,PBR,13.72000027,13.77999973,13.47000027,13.77000046,12.71826935
2022-02-16,PBR,14.03999996,14.43999958,14.02999973,14.21000004,13.1246624
2022-02-17,PBR,14.06999969,14.14000034,13.86999989,13.97000027,12.9029932
2022-02-18,PBR,13.96000004,14.05000019,13.80000019,14.01000023,12.93993759
2022-02-22,PBR,14.71000004,14.72000027,14.14000034,14.31999969,13.22626019
2022-02-23,PBR,14.61999989,14.68999958,14.40999985,14.56000042,13.44793034
2022-02-24,PBR,14.63000011,14.67000008,13.56999969,13.94999981,12.88452053
2022-02-25,PBR,13.85999966,14.19999981,13.72000027,14.18999958,13.10618877
2022-02-28,PBR,14.14000034,14.34000015,13.93999958,14.28999996,13.19855213
2022-03-01,PBR,14.27000046,15.10000038,14.26000023,14.68000031,13.55876446
2022-03-02,PBR,14.94999981,15.11999989,14.46000004,14.68000031,13.55876446
2022-03-03,PBR,14.64999962,15.07999992,14.61999989,14.80000019,13.66959858
2022-03-04,PBR,14.68999958,14.68999958,14.27000046,14.51000023,13.40174866
2022-03-07,PBR,14.5,14.52000046,13.26000023,13.35999966,12.3395834
2022-03-08,PBR,13.81000042,13.85000038,13.25,13.71000004,12.66285133
2022-03-09,PBR,13.80000019,13.97999954,13.60999966,13.85999966,12.80139446
2022-03-10,PBR,13.81999969,14.25,13.73999977,14.17000008,13.08771706
2022-03-11,PBR,14.18999958,14.23999977,13.67000008,13.76000023,12.70903301
2022-03-14,PBR,13.72000027,13.82999992,13.28999996,13.47999954,12.45041752
2022-03-15,PBR,13.09000015,13.23999977,12.75,13.06999969,12.07173347
2022-03-16,PBR,13.18999958,13.27000046,12.93999958,13.26000023,12.24722195
2022-03-17,PBR,13.14999962,13.30000019,12.65999985,13.02000046,12.02555275
2022-03-18,PBR,13.06000042,13.35000038,12.93000031,13.26000023,12.24722195
2022-03-21,PBR,13.56000042,13.96000004,13.52000046,13.80000019,12.7459774
2022-03-22,PBR,14.01000023,14.01000023,13.57999992,13.75,12.69979572
2022-03-23,PBR,13.97999954,14.44999981,13.93999958,14.18999958,13.10618877
2022-03-24,PBR,14.17000008,14.56000042,14.05000019,14.46000004,13.35556698
2022-03-25,PBR,14.47999954,14.84000015,14.43000031,14.68999958,13.56799984
2022-03-28,PBR,14.23999977,14.34000015,14.03999996,14.18000031,13.09695339
2022-03-29,PBR,14.52000046,14.64999962,14.18000031,14.48999977,13.38327599
2022-03-30,PBR,14.60000038,14.75,14.5,14.67000008,13.54952812
2022-03-31,PBR,14.51000023,14.98999977,14.51000023,14.80000019,13.66959858
2022-01-03,GOLD,18.78000069,18.79999924,18.52000046,18.54000092,18.45774651
2022-01-04,GOLD,18.60000038,18.90999985,18.55999947,18.72999954,18.64690208
2022-01-05,GOLD,18.94000053,19.10000038,18.54000092,18.56999969,18.48761368
2022-01-06,GOLD,18.28000069,18.30999947,17.98999977,18.02000046,17.94005394
2022-01-07,GOLD,18.09000015,18.21999931,17.93000031,18.10000038,18.0196991
2022-01-10,GOLD,18.05999947,18.62999916,18.04000092,18.62000084,18.53739166
2022-01-11,GOLD,18.67000008,18.87999916,18.51000023,18.86000061,18.77632713
2022-01-12,GOLD,18.92000008,19.23999977,18.78000069,19.20000076,19.11481857
2022-01-13,GOLD,19.13999939,19.29000092,18.81999969,18.82999992,18.74645996
2022-01-14,GOLD,18.86000061,18.90999985,18.52000046,18.68000031,18.59712601
2022-01-18,GOLD,18.55999947,18.85000038,18.46999931,18.55999947,18.47765732
2022-01-19,GOLD,18.80999947,20.23999977,18.76000023,20.17000008,20.08051491
2022-01-20,GOLD,20.13999939,20.29999924,19.88999939,19.90999985,19.82166862
2022-01-21,GOLD,20.01000023,20.05999947,19.26000023,19.34000015,19.25419807
2022-01-24,GOLD,19.23999977,19.40999985,18.80999947,19.37000084,19.28406525
2022-01-25,GOLD,19.20999908,19.59000015,19.13999939,19.48999977,19.40353203
2022-01-26,GOLD,19.36000061,19.71999931,18.92000008,19.03000069,18.94557381
2022-01-27,GOLD,18.75,19.14999962,18.65999985,18.70999908,18.62699127
2022-01-28,GOLD,18.51000023,18.59000015,18.26000023,18.55999947,18.47765732
2022-01-31,GOLD,18.71999931,19.18000031,18.56999969,19.14999962,19.06504059
2022-02-01,GOLD,19.14999962,19.29000092,18.87999916,19.09000015,19.00530624
2022-02-02,GOLD,19.04999924,19.5,18.87999916,19.21999931,19.13472939
2022-02-03,GOLD,19.17000008,19.29999924,18.80999947,19.05999947,18.97543907
2022-02-04,GOLD,18.98999977,19.39999962,18.95000076,19.19000053,19.10486221
2022-02-07,GOLD,19.34000015,19.65999985,19.20000076,19.57999992,19.49313164
2022-02-08,GOLD,19.62000084,19.81999969,19.54000092,19.81999969,19.73206711
2022-02-09,GOLD,19.88999939,19.97999954,19.70000076,19.72999954,19.64246559
2022-02-10,GOLD,19.65999985,19.87999916,19.23999977,19.29999924,19.21437454
2022-02-11,GOLD,19.35000038,20.87000084,19.29000092,20.68000031,20.58825302
2022-02-14,GOLD,20.72999954,21.20000076,20.70999908,21.09000015,20.99643326
2022-02-15,GOLD,20.48999977,20.73999977,20.29000092,20.68000031,20.58825302
2022-02-16,GOLD,21.13999939,22.45000076,21.12999916,22.22999954,22.13137436
2022-02-17,GOLD,22.54000092,23.46999931,22.40999985,23.22999954,23.12693787
2022-02-18,GOLD,23.01000023,23.35000038,22.93000031,23.13999939,23.03733826
2022-02-22,GOLD,23.15999985,23.44000053,22.55999947,22.76000023,22.65902519
2022-02-23,GOLD,22.70000076,23.18000031,22.70000076,22.82999992,22.72871399
2022-02-24,GOLD,23.45000076,23.59000015,22.09000015,22.54000092,22.44000053
2022-02-25,GOLD,22.15999985,22.62000084,22.01000023,22.55999947,22.55999947
2022-02-28,GOLD,22.87999916,22.90999985,22.32999992,22.56999969,22.56999969
2022-03-01,GOLD,22.75,23.5,22.72999954,23.45999908,23.45999908
2022-03-02,GOLD,22.82999992,23.36000061,22.65999985,23.14999962,23.14999962
2022-03-03,GOLD,23.12000084,23.70000076,23.12000084,23.56999969,23.56999969
2022-03-04,GOLD,23.71999931,24.47999954,23.56999969,24.20000076,24.20000076
2022-03-07,GOLD,24.37000084,24.97999954,23.94000053,24.86000061,24.86000061
2022-03-08,GOLD,25.09000015,26.06999969,24.47999954,25.36000061,25.36000061
2022-03-09,GOLD,23.71999931,24.62999916,23.39999962,24.32999992,24.32999992
2022-03-10,GOLD,24.42000008,25.02000046,24.27000046,24.48999977,24.48999977
2022-03-11,GOLD,23.71999931,24.56999969,23.47999954,24.35000038,24.35000038
2022-03-14,GOLD,23.75,24.01000023,23.37999916,23.63999939,23.63999939
2022-03-15,GOLD,22.80999947,24.04000092,22.80999947,23.77000046,23.77000046
2022-03-16,GOLD,23.57999992,23.94000053,23.20000076,23.61000061,23.61000061
2022-03-17,GOLD,23.89999962,24.54000092,23.86000061,24.07999992,24.07999992
2022-03-18,GOLD,24.10000038,24.14999962,23.72999954,23.87000084,23.87000084
2022-03-21,GOLD,23.89999962,24.60000038,23.87999916,24.29999924,24.29999924
2022-03-22,GOLD,24.27000046,24.38999939,23.84000015,24.22999954,24.22999954
2022-03-23,GOLD,24.39999962,24.59000015,24.15999985,24.56999969,24.56999969
2022-03-24,GOLD,24.75,24.95999908,24.40999985,24.5,24.5
2022-03-25,GOLD,24.29000092,24.62999916,24.18000031,24.54000092,24.54000092
2022-03-28,GOLD,24.11000061,24.31999969,23.94000053,24.22999954,24.22999954
2022-03-29,GOLD,23.73999977,24.56999969,23.61000061,24.53000069,24.53000069
2022-03-30,GOLD,24.64999962,24.94000053,24.64999962,24.85000038,24.85000038
2022-03-31,GOLD,24.85000038,25.12999916,24.53000069,24.53000069,24.53000069
2022-01-03,GFI,10.80000019,10.85000038,10.60000038,10.60999966,10.49708557
2022-01-04,GFI,10.63000011,10.77999973,10.46000004,10.48999977,10.37836266
2022-01-05,GFI,10.67000008,10.80000019,10.26000023,10.28999996,10.18049145
2022-01-06,GFI,10.05000019,10.06999969,9.890000343,9.989999771,9.883684158
2022-01-07,GFI,10.07999992,10.18999958,10,10.18000031,10.07166195
2022-01-10,GFI,10.10000038,10.30000019,10.01000023,10.28999996,10.18049145
2022-01-11,GFI,10.40999985,10.60000038,10.28999996,10.60000038,10.48719311
2022-01-12,GFI,10.73999977,10.94999981,10.67000008,10.92000008,10.80378723
2022-01-13,GFI,10.84000015,10.88000011,10.68000031,10.68000031,10.5663414
2022-01-14,GFI,10.68999958,10.69999981,10.47000027,10.51000023,10.39815044
2022-01-18,GFI,10.11999989,10.31000042,9.760000229,9.840000153,9.735280991
2022-01-19,GFI,10.06000042,11.18999958,9.989999771,11.10000038,10.9818716
2022-01-20,GFI,11.14999962,11.27000046,10.89999962,10.92000008,10.80378723
2022-01-21,GFI,11.09000015,11.18000031,10.85999966,10.93000031,10.81368065
2022-01-24,GFI,10.89999962,10.97000027,10.51000023,10.93999958,10.82357311
2022-01-25,GFI,10.93999958,11.39000034,10.81999969,11.32999992,11.20942307
2022-01-26,GFI,11.10000038,11.30000019,10.60000038,10.75,10.63559628
2022-01-27,GFI,10.26000023,10.43999958,9.93999958,10.06999969,9.962832451
2022-01-28,GFI,9.989999771,10.06999969,9.850000381,10,9.893577576
2022-01-31,GFI,10.27999973,10.60999966,10.19999981,10.60000038,10.48719311
2022-02-01,GFI,10.81000042,10.84000015,10.43000031,10.61999989,10.50697899
2022-02-02,GFI,10.64999962,10.73999977,10.52000046,10.55000019,10.43772507
2022-02-03,GFI,10.43000031,10.57999992,10.30000019,10.31999969,10.2101717
2022-02-04,GFI,10.27000046,10.63000011,10.27000046,10.43999958,10.32889462
2022-02-07,GFI,10.51000023,10.84000015,10.35999966,10.76000023,10.64548969
2022-02-08,GFI,10.77000046,11.18000031,10.77000046,11.17000008,11.05112648
2022-02-09,GFI,11.05000019,11.31000042,11.03999996,11.21000004,11.0907011
2022-02-10,GFI,11.17000008,11.35999966,10.77000046,10.84000015,10.72463799
2022-02-11,GFI,10.88000011,11.65999985,10.85999966,11.39999962,11.27867794
2022-02-14,GFI,11.89000034,12.34000015,11.88000011,12.27999973,12.14931297
2022-02-15,GFI,11.77000046,11.85999966,11.47000027,11.78999996,11.66452789
2022-02-16,GFI,11.81999969,12.14000034,11.73999977,12.07999992,11.95144176
2022-02-17,GFI,12.09000015,12.85999966,12.02999973,12.78999996,12.65388584
2022-02-18,GFI,12.89000034,13.22999954,12.69999981,13.07999992,12.94079971
2022-02-22,GFI,13.07999992,13.22999954,12.65999985,12.69999981,12.56484318
2022-02-23,GFI,12.73999977,13.47999954,12.69999981,13.27000046,13.12877846
2022-02-24,GFI,13.71000004,13.77000046,12.92000008,13.27000046,13.12877846
2022-02-25,GFI,13.02999973,13.31999969,12.88000011,13.21000004,13.06941605
2022-02-28,GFI,13.73999977,14.18999958,13.56999969,14.02000046,13.8707962
2022-03-01,GFI,14.27000046,14.85999966,14.23999977,14.48999977,14.3357935
2022-03-02,GFI,14.25,14.31999969,13.88000011,14.14000034,13.98951912
2022-03-03,GFI,14.18000031,14.43999958,13.96000004,14.42000008,14.26653957
2022-03-04,GFI,14.64999962,15.97000027,14.64999962,15.52000046,15.35483265
2022-03-07,GFI,16.14999962,16.20000076,15.43999958,16.04000092,15.86929989
2022-03-08,GFI,16.37000084,17.20000076,15.52999973,16.10000038,15.92866039
2022-03-09,GFI,15.76000023,16.44000053,15.35000038,16.35000038,16.1760006
2022-03-10,GFI,16.34000015,16.95999908,16.34000015,16.70999908,16.70999908
2022-03-11,GFI,16.28000069,16.84000015,16.15999985,16.67000008,16.67000008
2022-03-14,GFI,16,16.11000061,15.35999966,15.64000034,15.64000034
2022-03-15,GFI,14.97999954,16.20999908,14.90999985,15.94999981,15.94999981
2022-03-16,GFI,15.80000019,16.09000015,15.39000034,15.72999954,15.72999954
2022-03-17,GFI,15.93000031,16.19000053,15.53999996,15.73999977,15.73999977
2022-03-18,GFI,15.73999977,15.89000034,15.52000046,15.59000015,15.59000015
2022-03-21,GFI,15.5,16.36000061,15.5,15.96000004,15.96000004
2022-03-22,GFI,16,16.01000023,15.22000027,15.64000034,15.64000034
2022-03-23,GFI,15.92000008,16.43000031,15.76000023,16.39999962,16.39999962
2022-03-24,GFI,16.53000069,16.60000038,15.90999985,15.92000008,15.92000008
2022-03-25,GFI,15.63000011,15.82999992,15.40999985,15.64999962,15.64999962
2022-03-28,GFI,15.40999985,15.61999989,15.25,15.47000027,15.47000027
2022-03-29,GFI,14.89999962,15.32999992,14.60999966,15.31000042,15.31000042
2022-03-30,GFI,15.32999992,15.72000027,15.30000019,15.53999996,15.53999996
2022-03-31,GFI,15.52999973,15.97000027,15.39999962,15.46000004,15.46000004
2022-01-03,MON,9.760000229,9.770000458,9.729999542,9.75,9.75
2022-01-04,MON,9.75,9.75,9.75,9.75,9.75
2022-01-05,MON,9.729999542,9.75,9.729999542,9.75,9.75
2022-01-06,MON,9.739999771,9.760000229,9.739999771,9.760000229,9.760000229
2022-01-07,MON,9.739999771,9.75,9.739999771,9.75,9.75
2022-01-10,MON,9.739999771,9.744999886,9.739999771,9.739999771,9.739999771
2022-01-11,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-01-12,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-01-13,MON,9.75,9.75,9.75,9.75,9.75
2022-01-14,MON,9.729999542,9.739999771,9.729999542,9.739999771,9.739999771
2022-01-18,MON,9.760000229,9.760000229,9.729999542,9.739999771,9.739999771
2022-01-19,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-01-20,MON,9.710000038,9.720000267,9.710000038,9.720000267,9.720000267
2022-01-21,MON,9.739999771,9.739999771,9.734999657,9.734999657,9.734999657
2022-01-24,MON,9.729999542,9.729999542,9.729999542,9.729999542,9.729999542
2022-01-25,MON,9.729999542,9.729999542,9.699999809,9.710000038,9.710000038
2022-01-26,MON,9.770000458,9.770000458,9.720000267,9.729999542,9.729999542
2022-01-27,MON,9.739999771,9.75,9.710000038,9.710000038,9.710000038
2022-01-28,MON,9.710000038,9.710000038,9.710000038,9.710000038,9.710000038
2022-01-31,MON,9.770000458,9.770000458,9.770000458,9.770000458,9.770000458
2022-02-01,MON,9.779999733,9.800000191,9.729999542,9.770000458,9.770000458
2022-02-02,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-02-03,MON,9.730999947,9.730999947,9.729999542,9.729999542,9.729999542
2022-02-04,MON,9.729999542,9.729999542,9.729999542,9.729999542,9.729999542
2022-02-07,MON,9.779999733,9.779999733,9.770000458,9.779999733,9.779999733
2022-02-08,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-02-09,MON,9.739999771,9.739999771,9.739999771,9.739999771,9.739999771
2022-02-10,MON,9.760000229,9.760000229,9.760000229,9.760000229,9.760000229
2022-02-11,MON,9.760000229,9.760000229,9.75,9.75,9.75
2022-02-14,MON,9.75,9.765000343,9.75,9.75,9.75
2022-02-15,MON,9.75,9.75,9.75,9.75,9.75
2022-02-16,MON,9.75,9.75,9.75,9.75,9.75
2022-02-17,MON,9.779999733,9.779999733,9.779999733,9.779999733,9.779999733
2022-02-18,MON,9.770000458,9.770000458,9.770000458,9.770000458,9.770000458
2022-02-22,MON,9.760000229,9.760000229,9.760000229,9.760000229,9.760000229
2022-02-23,MON,9.75,9.75,9.75,9.75,9.75
2022-02-24,MON,9.760000229,9.779999733,9.760000229,9.779999733,9.779999733
2022-02-25,MON,9.779999733,9.779999733,9.779999733,9.779999733,9.779999733
2022-02-28,MON,9.760000229,9.770000458,9.760000229,9.770000458,9.770000458
